"","SVSPP","YEAR","N","strat.biomass","biomass.var","biomass.SE","strat.abund","abund.var","abund.SE","tot.biomass","tot.bio.var","tot.bio.SE","tot.abundance","tot.abund.var","tot.abund.SE","RPATH","SCINAME","Fall.q","biomass.t_area"
"108",14,1965,29,0.0108586132200854,0.000566155830138113,0.0237940292959833,0.0772091975088437,0.00789393420292933,0.0888478148461139,10182.6874289504,497865556.046489,22312.9011122823,72403,6941760081.10181,83317.2255965224,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00142098686401872
"109",14,1966,34,0.00603256290004746,0.000140170664230781,0.0118393692497017,0.0381033892801318,0.00285788075177389,0.0534591503091275,5657.04857163912,123263140.594418,11102.3934624214,35732,2513160359.48859,50131.4308541916,"Sharks","SCYLIORHINUS RETIFER",0.199,0.000789437146677065
"110",14,1967,43,0,0,0,0.00965210064007594,0.000327413859861108,0.0180945809529016,0,0,0,9051,287920877.468156,16968.2314183935,"Sharks","SCYLIORHINUS RETIFER",0.199,0
"111",14,1969,38,0,0,0,0.0160868344001266,0.000643037538876743,0.0253581848498023,0,0,0,15085,565473717.321847,23779.6912789432,"Sharks","SCYLIORHINUS RETIFER",0.199,0
"112",14,1970,42,0.00804341720006328,0.000140716205178362,0.0118623861502803,0.0160868344001266,0.000562864820713448,0.0237247723005606,7542.73142885216,123742877.855354,11123.9776094414,15085,494971511.421416,22247.9552188828,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00105258286223609
"113",14,1971,46,0.00603256290004746,9.36827340505992e-05,0.00967898414352453,0.0385344133245961,0.000984900094332149,0.0313831179829562,5657.04857163912,82382630.3593461,9076.48777663178,36136,866100474.484727,29429.5850206001,"Sharks","SCYLIORHINUS RETIFER",0.199,0.000789437146677065
"114",14,1972,44,0,0,0,0.0769009127035479,0.00570517445183765,0.0755326052234242,0,0,0,72114,5017010687.87626,70830.8597143665,"Sharks","SCYLIORHINUS RETIFER",0.199,0
"115",14,1973,40,0,0,0,0.0186308502399226,0.000662460307931447,0.0257383042940176,0,0,0,17471,582553692.834991,24136.1490887629,"Sharks","SCYLIORHINUS RETIFER",0.199,0
"116",14,1975,40,0.0186308502399226,0.000165615076982862,0.0128691521470088,0.0372617004798452,0.000662460307931447,0.0257383042940176,17471.119072351,145638423.208748,12068.0745443815,34942,582553692.834991,24136.1490887629,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00243808237017412
"117",14,1979,51,0.0223570202879071,0.000175069321152867,0.0132313763892071,0.0372617004798452,0.000486303669869075,0.0220522939820118,20965.3428868212,153952287.131249,12407.7510908,34942,427645242.031247,20679.5851513334,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00292569884420895
"118",14,1980,36,0.0146477928959139,0.000225347732556157,0.0150115866102207,0.0585911715836556,0.0036055637208985,0.0600463464408827,13735.9986547083,198166067.009355,14077.1469769039,54944,3170657072.14968,56308.5879076156,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00191684894471235
"119",14,1981,37,0.0332786431358365,0.000490044423937062,0.0221369470328919,0.114483722303423,0.00569914152765771,0.075492658766649,31207.1177270594,430934782.65761,20758.9687281813,107357,5011705460.95544,70793.3998403484,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00435493131488647
"120",14,1982,37,0.0066173218811253,3.84548703755312e-05,0.00620119910787673,0.0330866094056265,0.000961371759388279,0.0310059955393837,6205.40753837837,33816406.0194152,5815.18753088971,31027,845410150.485379,29075.9376544486,"Sharks","SCYLIORHINUS RETIFER",0.199,0.000865960254544245
"121",14,1983,37,0.0197606715828386,0.000267003549686015,0.0163402432566353,0.0491734438057531,0.0016278870053619,0.0403470817452998,18530.6114174868,234797318.431545,15323.0975468913,46113,1431529670.74038,37835.5609280525,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00258593378125505
"122",14,1985,34,0.0296218837118861,0.000514915642272668,0.0226917527369013,0.103613552703897,0.00739095826886262,0.0859706826125199,27777.9838715428,452806010.130777,21279.2389462306,97164,6499453599.80842,80619.188781632,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00387639809881257
"123",14,1987,32,0.00987774609137295,0,0,0.0493887304568647,0,0,9051.2777146226,0,0,45256,0,0,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0012630994346833
"124",14,1993,33,0.0558108636473458,0.00167487308064972,0.0409252132633383,0.366466232729954,0.130809737726219,0.361676288587211,51339.8119204621,1417271203.02731,37646.6625748858,337108,110690700386.09,332702.119599635,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0071644346199565
"125",14,1994,34,0.0174077095392967,0.000413290228157552,0.0203295407758649,0.0775560889922075,0.00544533277267519,0.0737924980785662,16324.1163028756,363438753.602598,19064.0697019969,72728,4788511368.08879,69199.0705724347,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00227801894096743
"126",14,1995,31,0.0202370479678907,0.000321505421004011,0.0179305722441871,0.0572418611517117,0.00245589279647086,0.0495569651660678,18977.3343764136,282725120.327869,16814.4319061891,53679,2159660587.45214,46472.1485134068,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00264827365576459
"127",14,1996,33,0.0157472740949541,0,0,0.0787363704747705,0,0,14767.0394659903,0,0,73835,0,0,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00206072996426849
"128",14,1997,33,0.0335355304318607,0.00184367710613724,0.04293806127595,0.139731376799419,0.0320082830926603,0.178908588649792,31448.0143302319,1621290956.9319,40265.257442762,131033,28147412446.7344,167771.906011508,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00438854826631342
"129",14,1998,33,0.00878867573754833,8.92823048095563e-05,0.00944893141098803,0.0292955857918278,0.000992025608995071,0.0314964380366268,8241.599192825,78512985.2293108,8860.75534191701,27472,872366502.547898,29535.8511397234,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00115010936682741
"130",14,1999,33,0.0132099329280031,0.000161957754898722,0.0127262624088427,0.0520765269600737,0.00244852971783504,0.0494826203614465,12387.6424398693,142422250.918131,11934.0793913117,48835,2153185650.61657,46402.4315162101,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00172868678392001
"131",14,2000,34,0.00558925507197678,4.9212009926511e-05,0.00701512722097832,0.0279462753598839,0.00123030024816278,0.0350756361048916,5241.33572170531,43276008.7982327,6578.45033410094,26207,1081900219.95582,32892.2516705047,"Sharks","SCYLIORHINUS RETIFER",0.199,0.000731424711052237
"132",14,2001,33,0.0100719478648494,4.62199607858015e-05,0.00679852636869208,0.104140764103427,0.00128033132370641,0.0357817177299583,9444.99033437708,40644863.5730845,6375.33242843732,97658,1125896497.86938,33554.3812023017,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00131804175367062
"133",14,2002,32,0.0185995206554338,0.000182298992813274,0.0135018144267085,0.107969077679841,0.00255309798414286,0.0505281899947233,17441.7396884774,160309908.672237,12661.3549303476,101248,2245140789.60623,47382.9166430923,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0024339824978321
"134",14,2003,31,0.0422430970925396,0.000442842616280674,0.0210438260846424,0.17683887531501,0.00624931798809531,0.0790526279645105,38708.6284435155,371837744.206998,19283.0947777321,162043,5247309581.54396,72438.3157006288,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0054017618557193
"135",14,2004,33,0.0398737415791949,0.00108367243238511,0.0329191803115617,0.157472740949541,0.0204853011793026,0.143126870919833,37391.6851898415,952958795.79664,30870.0307061175,147670,18014343965.91,134217.524809207,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00521798335154874
"136",14,2005,33,0.0487768861439134,0.000195105863532301,0.0139680300519544,0.243884430719567,0.0161957754898722,0.127262624088427,45740.6277665598,171572002.025914,13098.5496153549,228703,14242225091.8131,119340.793913117,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00638307241204897
"137",14,2006,38,0.0857314037585378,0.00119332768401458,0.0345445753196443,0.348093844823526,0.0116565136620808,0.10796533546505,80394.80453209,1049387322.92601,32394.248300061,326426,10250493498.4412,101244.72084233,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0112190383896747
"138",14,2007,33,0.141822092248391,0.00662132435514828,0.0813715205409625,0.551577575379177,0.112635067701175,0.335611483267744,132993.965860567,5822653687.12334,76306.3148574437,517243,99048914850.3505,314720.375651705,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0185592143331752
"139",14,2008,33,0.0448440612011148,0.000315880845772381,0.0177730370441402,0.165052465665768,0.00467279357651451,0.0683578347851547,42052.6128890041,277778986.90284,16666.7029403791,154778,4109156610.98876,64102.7036168426,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00586841253155292
"140",14,2009,46,0.220665158053823,0.015275356847461,0.123593514584953,1.16895443726783,1.36474155613778,1.16822153555641,206929.21696168,13432828252.982,115900.078744503,1096189,1200125084891.44,1095502.20670314,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0288768265878642
"141",14,2010,45,0.214221773597382,0.00497035911624521,0.0705007738698322,0.838504738181855,0.0882100464858236,0.29700176175542,200886.919609829,4370829502.11162,66112.2492592077,786310,77570063761.134,278514.027943179,"Sharks","SCYLIORHINUS RETIFER",0.199,0.028033628245051
"142",14,2011,40,0.188023512376378,0.00502653407187762,0.0708980540768054,0.667898157190147,0.0600628865500685,0.245077307293165,176319.44494354,4420228579.24378,66484.7996104657,626323,52818041991.57,229821.76135338,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0246052544462388
"143",14,2012,43,0.34819733585607,0.00995042337215728,0.0997518088665929,1.41598918776086,0.159902573827093,0.399878198739432,326522.785437949,8750193500.38054,93542.4689666706,1327847,140614967812.43,374986.623511332,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0455660248974129
"144",14,2013,42,0.15306313339622,0.00173090460090817,0.0416041416316713,0.618922857336864,0.0129618671384453,0.113850196040434,143535.27588463,1522121182.4037,39014.3714854372,580396,11398393952.2596,106763.26124777,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0200302467279392
"145",14,2014,42,0.483695697265803,0.201877860271491,0.449308201874272,2.46591089659601,5.00504595999187,2.2371960039281,453586.65937888,177527153845.652,421339.713112414,2312413,4401332384586.95,2097935.26701539,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0632976990768691
"146",14,2015,42,0.573909890418838,0.12834559953332,0.358253540852452,3.65945074411782,5.46018702527187,2.33670430848062,538185.209112019,112864426852.565,335953.012864247,3431658,4801573886100.66,2191249.38929841,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0751033671507064
"147",14,2016,40,0.394890867036401,0.00656317391461041,0.0810134181145964,1.8134455739479,0.321140408545737,0.566692516754666,370309.742697259,5771517410.02155,75970.5035525075,1700562,282404136031.976,531417.10174963,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0516764639651906
"148",14,2018,42,0.300143534073162,0.0115112072540989,0.107290294314532,1.2290328292452,0.20895124157403,0.45711184799131,281460.231554641,10122714092.5675,100611.699580951,1152528,183747336925.738,428657.598702902,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0392775772185356
"149",14,2019,43,0.318721600775908,0.0170899461433589,0.130728520772473,1.3004774584232,0.32341776752137,0.568698309757793,298881.852753777,15028540000.0073,122590.945832093,1219525,284406797723.978,533298.038365019,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0417087521953397
"150",14,2021,42,0.574298827069988,0.0802111122249759,0.283215663805828,2.41056921552123,1.96435607068272,1.40155487608681,538549.935276222,70535968832.5616,265586.085540191,2260516,1727413505863.17,1314311.03847726,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0751542644302225
"151",14,2022,35,0.298236247583257,0.0147477127309219,0.121440161112055,1.357152774494,0.0951565285030208,0.308474518401473,279671.669629603,12968829089.6928,113880.766987638,1272673,83678654272.7166,289272.629663984,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0390279846607068
"152",14,2023,41,0.386283185280102,0.0102584323988348,0.101283919744621,1.88084740291363,1.31788667217269,1.14799245301208,362237.870991751,9021050174.76425,94979.2091710825,1763769,1158921883198.57,1076532.34191945,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0505500399497621
"153",14,2024,42,0.452864834514049,0.0542455358886059,0.232906710698953,1.71478724265409,0.91664782001433,0.957417265362564,424674.95286508,47702385899.0063,218408.758750665,1608045,806080856747.348,897820.058111506,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0592630907812564
"154",15,1963,33,94.4521630749739,108.609802282276,10.4216026734028,60.063894825862,55.5968964462054,7.45633264052814,107000262.147531,139384631081164,11806126.8450396,68043465,71350400586049.7,8446916.63188703,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,14.9318112746856
"155",15,1964,32,273.114005449652,18418.5617079717,135.71500177936,125.663197929288,3742.74670533475,61.1779920014931,256113234.129965,16196896646068126,127267028.904065,117840929,3291292909830282,57369790.9167384,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,35.7404215674273
"156",15,1965,29,114.053083910965,726.450080911233,26.9527379112259,64.5810412364831,217.417250785105,14.7450754757344,106953519.775896,638824956345778,25274986.7724155,60561008,191192167763810,13827225.5989338,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,14.9252884096217
"157",15,1966,34,131.516469381278,811.288871647296,28.4831331079868,99.8095778366068,541.523836082556,23.2706647108018,123329846.300405,713430408547547,26710118.0931037,93596642,476204697384993,21822114.8696682,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,17.210593250272
"158",15,1967,43,128.156676016735,692.663401710216,26.3184992298234,138.420828725077,1179.53668706655,34.3443836320665,120179192.99288,609113659681615,24680228.1124307,129804424,1037259809618783,32206518.123181,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,16.7709217986724
"159",15,1968,40,75.4384998308847,177.844373934003,13.3358304553561,48.2949715445677,65.03200629036,8.06424244987463,70742612.184209,156392610311533,12505703.1114421,45288711,57187781612476.7,7562260.35074677,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,9.87208174085071
"160",15,1969,38,320.317310367064,25402.6430645427,159.382066320344,153.65497880134,4353.74210997229,65.9828925553608,300378232.785443,22338551227660724,149460868.5498,144090280,3828589446717504,61875596.5362557,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,41.9175709755894
"161",15,1970,42,47.5725245800131,250.106670705291,15.8147611649778,29.6737517480042,40.4227951679529,6.35789235265531,44611235.1721211,219938557642778,14830325.6081172,27826623,35546957784284.8,5962126.9513727,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,6.22546647037441
"162",15,1971,46,10.69196640716,19.0891377603192,4.36911178162326,11.7571214962924,18.4247814628856,4.29240975011538,10026414.0289631,16786587154230.8,4097143.78002906,11025265,16202366168015.7,4025216.28835217,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,1.39917902103748
"163",15,1972,44,22.6662309697025,188.799103995608,13.7404186251951,13.5766999578043,33.5155190240717,5.7892589356559,21255305.8552592,166025970038888,12885106.5202771,12731579,29472844094947.4,5428889.7663286,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,2.96616297237522
"164",15,1973,40,2.00819448764727,1.70253453580856,1.30481206915347,4.16611817022665,3.27365168111328,1.8093235424084,1883188.61255955,1497173142510.78,1223590.26741421,3906786,2878780589652.12,1696696.96459094,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.262797645473104
"165",15,1974,37,10.3547318515296,60.4838720423659,7.77713777956684,6.06647885612204,22.8516181700764,4.78033661681647,9710171.61378307,53188247798969.4,7293027.34116426,5688853,20095233469611.5,4482770.73578513,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,1.35504761457412
"166",15,1975,40,52.3558037837697,303.017676836508,17.4074029319858,22.8155973168659,35.9737406421464,5.99781132098588,49096765.3250101,266467386078707,16323828.7812237,21395374,31634552599246.8,5624460.20514385,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,6.8514190462429
"167",15,1976,42,0.0541015085382411,0.00339197217790408,0.0582406402600803,0.0235223950166266,0.000641204570492265,0.0253220175043827,50733.8036371524,2982829151.53319,54615.2831314934,22058,563861843.390017,23745.7752745624,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.00707986659053616
"168",15,1977,37,34.7904289232215,250.055065805598,15.8131295386333,16.7628972989431,36.8276952372133,6.06858263824538,32624798.0348906,219893177376934,14828795.5470744,15719442,32385502349614.5,5690826.15703682,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,4.55276760406479
"169",15,1978,52,10.5635980041553,29.2479838493915,5.40814051679424,23.9257231865025,514.186382035806,22.675678204539,9906036.28854106,25720063218043.3,5071495.1659292,22436397,452164713982260,21264165.0196348,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,1.38238039208481
"170",15,1979,51,54.2974832853385,636.624215652865,25.2314132710172,17.9699211831808,68.9289814934316,8.30234795063611,50917579.3692108,559833975464588,23660810.9637981,16851331,60614699826678,7785544.28583372,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,7.10551236460145
"171",15,1980,36,1.05690988825024,0.606529325722452,0.778799926632285,0.269689784108467,0.0281437472394366,0.167760982470408,991119.47488028,533369160811.512,730321.272325757,252902,24749020716.0381,157318.214825996,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.138310025158375
"172",15,1981,37,122.467577420168,16312.2973175133,127.719604280288,32.6463714767115,1146.46171364756,33.8594405394944,114844228.795594,14344691941789628,119769328.051007,30614204,1008174372083935,31751761.7162251,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,16.0264312997497
"173",15,1982,37,7.14732979541289,38.7306173809373,6.22339275483537,4.31087011034164,4.70012508504902,2.16797718739128,6702423.57686086,34058892149322.6,5835999.67009274,4042528,4133191366032.8,2033025.17594662,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.935318492908931
"174",15,1983,37,0.154065711128171,0.0117572378752813,0.108430797632782,0.886579360322184,0.396238172451702,0.629474520891594,144475.445265449,10339068257.7972,101681.208970966,831392,348443533658.192,590291.058426427,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.0201614467033305
